2019 defa görüntülenmiş... asagısı onun devamı


--->  212.47.229.60 2019-03-15 08:35:08  France  | | Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36 | | direct
--->  212.47.229.60 2019-03-15 08:35:14  France  | | Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36 | | http://burakacma.com/
--->  108.62.3.45 2019-03-15 09:06:17  Phoenix, Arizona, United States  | | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36 Edge/16.16299 | | https://www.burakacma.com/
--->  108.62.3.45 2019-03-15 09:06:19  Phoenix, Arizona, United States  | | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36 Edge/16.16299 | | https://www.burakacma.com/
--->  178.175.132.230 2019-03-15 09:31:21  Chisinau, Chișinău Municipality, Republic of Moldova  | | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.89 Safari/537.36 | | direct
--->  178.175.132.230 2019-03-15 09:31:25  Chisinau, Chișinău Municipality, Republic of Moldova  | | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.89 Safari/537.36 | | http://burakacma.com/
--->  35.167.16.151 2019-03-15 09:40:30  Boardman, Oregon, United States  | | Mozilla/5.0 (Windows NT 10.0; Win64; x64)AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36 | | direct
--->  35.167.16.151 2019-03-15 09:40:33  Boardman, Oregon, United States  | | Mozilla/5.0 (Windows NT 10.0; Win64; x64)AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36 | | direct
--->  34.213.82.225 2019-03-15 09:40:37  Boardman, Oregon, United States  | | Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/68.0.3440.106 Safari/537.36 | | direct
--->  176.10.99.200 2019-03-15 10:45:43  Switzerland  | | Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36 | | direct
--->  176.10.99.200 2019-03-15 10:45:47  Switzerland  | | Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36 | | http://burakacma.com/
--->  207.46.13.106 2019-03-15 13:30:32  Washington, United States  | | Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) | | direct
--->  185.93.54.51 2019-03-15 14:09:46  Gaziantep, Gaziantep, Turkey  | | Mozilla/5.0 (compatible; vuhuvBot/1.0; +http://vuhuv.com/bot.html) | | direct
--->  185.130.184.214 2019-03-15 14:16:13  Frankfurt am Main, Hesse, Germany  | | Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36 Kinza/4.9.1 | | https://www.burakacma.com/
--->  185.130.184.214 2019-03-15 14:16:14  Frankfurt am Main, Hesse, Germany  | | Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36 Kinza/4.9.1 | | https://www.burakacma.com/
--->  95.108.221.76 2019-03-15 14:28:39    | | Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots) | | direct
--->  95.108.221.77 2019-03-15 14:28:43    | | Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots) | | direct
--->  46.166.143.119 2019-03-15 15:41:07  Netherlands  | | Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.84 Safari/537.36 | | https://www.burakacma.com/
--->  46.166.143.119 2019-03-15 15:41:08  Netherlands  | | Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.84 Safari/537.36 | | https://www.burakacma.com/
--->  209.17.96.34 2019-03-15 15:43:37  United States  | | Mozilla/5.0 (compatible; Nimbostratus-Bot/v1.3.2; http://cloudsystemnetworks.com) | | direct
--->  212.16.104.33 2019-03-15 16:09:36  Finland  | | Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36 OPR/43.0.2442.991 | | direct
--->  212.16.104.33 2019-03-15 16:09:40  Finland  | | Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36 OPR/43.0.2442.991 | | http://burakacma.com/
--->  40.77.167.96 2019-03-15 16:28:32  Boydton, Virginia, United States  | | Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) | | direct
--->  77.247.181.165 2019-03-15 16:49:00  Netherlands  | | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.79 Safari/537.36 Edge/14.14393 | | direct
--->  77.247.181.165 2019-03-15 16:49:04  Netherlands  | | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.79 Safari/537.36 Edge/14.14393 | | http://burakacma.com/
--->  62.102.148.69 2019-03-15 17:15:56  Sweden  | | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36 | | direct
--->  62.102.148.69 2019-03-15 17:16:00  Sweden  | | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36 | | http://burakacma.com/
--->  91.219.236.171 2019-03-15 17:21:12  Hungary  | | Mozilla/5.0 (Windows NT 6.3; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0 | | direct
--->  91.219.236.171 2019-03-15 17:21:15  Hungary  | | Mozilla/5.0 (Windows NT 6.3; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0 | | http://burakacma.com/
--->  185.220.102.7 2019-03-15 17:55:11  Germany  | | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.94 Safari/537.36 | | direct
--->  185.220.102.7 2019-03-15 17:55:18  Germany  | | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.94 Safari/537.36 | | http://burakacma.com/
--->  94.242.59.89 2019-03-15 18:08:29  Moscow, Moscow, Russia  | | Mozilla/5.0 (Windows NT 6.3; WOW64; rv:46.0) Gecko/20100101 Firefox/46.0 | | direct
--->  94.242.59.89 2019-03-15 18:08:33  Moscow, Moscow, Russia  | | Mozilla/5.0 (Windows NT 6.3; WOW64; rv:46.0) Gecko/20100101 Firefox/46.0 | | http://burakacma.com/
--->  46.182.106.190 2019-03-15 18:10:02  Netherlands  | | Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36 | | direct
--->  46.182.106.190 2019-03-15 18:10:06  Netherlands  | | Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36 | | http://burakacma.com/
--->  13.57.233.99 2019-03-15 19:12:51  San Jose, California, United States  | | Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36 | | direct
--->  185.220.102.4 2019-03-15 21:08:53  Germany  | | Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36 | | direct
--->  185.220.102.4 2019-03-15 21:08:56  Germany  | | Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36 | | http://burakacma.com/
--->  185.222.202.12 2019-03-15 21:10:35  Ukraine  | | Mozilla/5.0 (Windows NT 6.1; WOW64; rv:46.0) Gecko/20100101 Firefox/46.0 | | direct
--->  185.222.202.12 2019-03-15 21:10:39  Ukraine  | | Mozilla/5.0 (Windows NT 6.1; WOW64; rv:46.0) Gecko/20100101 Firefox/46.0 | | http://burakacma.com/
--->  52.53.201.78 2019-03-16 01:51:16  San Jose, California, United States  | | Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36 | | http://www.burakacma.com/
--->  109.70.100.21 2019-03-16 02:43:13  Vienna, Vienna, Austria  | | Mozilla/5.0 (Windows NT 5.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.133 Safari/537.36 | | direct
--->  109.70.100.21 2019-03-16 02:43:18  Vienna, Vienna, Austria  | | Mozilla/5.0 (Windows NT 5.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.133 Safari/537.36 | | http://burakacma.com/
--->  51.15.59.9 2019-03-16 04:38:37  Haarlem, North Holland, Netherlands  | | Mozilla/5.0 (Windows NT 6.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.79 Safari/537.36 Edge/14.14393 | | direct
--->  51.15.59.9 2019-03-16 04:38:41  Haarlem, North Holland, Netherlands  | | Mozilla/5.0 (Windows NT 6.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.79 Safari/537.36 Edge/14.14393 | | http://burakacma.com/
--->  198.46.135.18 2019-03-16 06:44:44  Buffalo, New York, United States  | | Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2486.0 Safari/537.36 Edge/13.10586 | | direct
--->  198.46.135.18 2019-03-16 06:44:49  Buffalo, New York, United States  | | Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2486.0 Safari/537.36 Edge/13.10586 | | http://burakacma.com/
--->  185.189.113.42 2019-03-16 07:37:46  Paris, Paris, France  | | Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.146 Safari/537.36 | | https://www.burakacma.com/
--->  185.189.113.42 2019-03-16 07:37:46  Paris, Paris, France  | | Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.146 Safari/537.36 | | https://www.burakacma.com/
--->  207.46.13.132 2019-03-16 08:37:49  Washington, United States  | | Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) | | direct
--->  34.216.106.50 2019-03-16 11:21:05  Boardman, Oregon, United States  | | Mozilla/5.0 (Windows NT 10.0; Win64; x64)AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36 | | direct
--->  34.216.106.50 2019-03-16 11:21:08  Boardman, Oregon, United States  | | Mozilla/5.0 (Windows NT 10.0; Win64; x64)AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36 | | direct
--->  52.42.140.8 2019-03-16 11:21:12  Boardman, Oregon, United States  | | Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/68.0.3440.106 Safari/537.36 | | direct
--->  35.160.141.178 2019-03-16 11:21:33  Boardman, Oregon, United States  | | Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/68.0.3440.106 Safari/537.36 | | direct
--->  157.55.39.131 2019-03-16 12:09:39  Washington, United States  | | Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) | | direct
--->  199.249.230.82 2019-03-16 13:14:23  San Angelo, Texas, United States  | | Mozilla/5.0 (Windows NT 5.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.79 Safari/537.36 Edge/14.14393 | | direct
--->  199.249.230.82 2019-03-16 13:14:28  San Angelo, Texas, United States  | | Mozilla/5.0 (Windows NT 5.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.79 Safari/537.36 Edge/14.14393 | | http://burakacma.com/
--->  157.55.39.82 2019-03-16 14:36:03  Washington, United States  | | Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) | | direct
--->  192.99.15.55 2019-03-16 15:53:40  Montreal, Quebec, Canada  | | Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:64.0) Gecko/20100101 Firefox/64.0 | | direct
--->  77.88.9.2 2019-03-16 18:38:02  Russia  | | Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots) | | direct
--->  185.17.149.134 2019-03-16 20:32:15  United Kingdom  | | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.170 Safari/537.36 OPR/53.0.2907.99 | | https://www.burakacma.com/
--->  185.17.149.134 2019-03-16 20:32:15  United Kingdom  | | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.170 Safari/537.36 OPR/53.0.2907.99 | | https://www.burakacma.com/
--->  109.70.100.24 2019-03-16 21:59:52  Vienna, Vienna, Austria  | | Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_1) AppleWebKit/602.2.14 (KHTML, like Gecko) Version/10.0.1 Safari/602.2.14 | | direct
--->  109.70.100.24 2019-03-16 21:59:57  Vienna, Vienna, Austria  | | Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_1) AppleWebKit/602.2.14 (KHTML, like Gecko) Version/10.0.1 Safari/602.2.14 | | http://burakacma.com/
--->  207.46.13.174 2019-03-16 22:50:07  Washington, United States  | | Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) | | direct
--->  45.66.32.220 2019-03-17 06:06:24    | | Mozilla/5.0 (Windows NT 5.1; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0 | | direct
--->  45.66.32.220 2019-03-17 06:06:29    | | Mozilla/5.0 (Windows NT 5.1; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0 | | http://burakacma.com/
--->  66.249.66.206 2019-03-17 07:18:12  United States  | | Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html) | | direct
--->  114.4.212.229 2019-03-17 10:10:27  Jakarta, Jakarta, Indonesia  | | Mozilla/5.0 (Linux; Android 6.0.1; SM-G610F Build/MMB29K; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/72.0.3626.105 Mobile Safari/537.36 Instagram 83.0.0.20.111 Android (23/6.0.1; 480dpi; 1080x1920; samsung; SM-G610F; on7xelte; samsungexynos7870; en_US; 144612598) | | https://l.instagram.com/
--->  185.220.100.252 2019-03-17 11:40:52  Hesse, Germany  | | Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.133 Safari/537.36 | | direct
--->  185.220.100.252 2019-03-17 11:40:55  Hesse, Germany  | | Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.133 Safari/537.36 | | http://burakacma.com/
--->  54.201.154.41 2019-03-17 12:28:52  Boardman, Oregon, United States  | | Mozilla/5.0 (Windows NT 10.0; Win64; x64)AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36 | | direct
--->  54.201.154.41 2019-03-17 12:28:55  Boardman, Oregon, United States  | | Mozilla/5.0 (Windows NT 10.0; Win64; x64)AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36 | | direct
--->  34.209.240.222 2019-03-17 12:28:58  Boardman, Oregon, United States  | | Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/68.0.3440.106 Safari/537.36 | | direct
--->  94.23.45.114 2019-03-17 14:40:25  France  | |  | | direct
--->  185.220.100.253 2019-03-17 16:48:52  Hesse, Germany  | | Mozilla/5.0 (Windows NT 10.0; WOW64; rv:54.0) Gecko/20100101 Firefox/54.0 | | direct
--->  185.220.100.253 2019-03-17 16:48:56  Hesse, Germany  | | Mozilla/5.0 (Windows NT 10.0; WOW64; rv:54.0) Gecko/20100101 Firefox/54.0 | | http://burakacma.com/
--->  185.220.101.21 2019-03-17 18:44:35  Germany  | | Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0) | | direct
--->  185.220.101.21 2019-03-17 18:44:39  Germany  | | Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0) | | http://burakacma.com/
--->  185.220.102.6 2019-03-17 19:06:26  Germany  | | Mozilla/5.0 (Windows NT 6.1; WOW64; rv:48.0) Gecko/20100101 Firefox/48.0 | | direct
--->  185.220.102.6 2019-03-17 19:06:29  Germany  | | Mozilla/5.0 (Windows NT 6.1; WOW64; rv:48.0) Gecko/20100101 Firefox/48.0 | | http://burakacma.com/
--->  193.9.115.24 2019-03-17 19:12:50  Sofia, Sofia-Capital, Bulgaria  | | Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.79 Safari/537.36 Edge/14.14393 | | direct
--->  193.9.115.24 2019-03-17 19:13:00  Sofia, Sofia-Capital, Bulgaria  | | Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.79 Safari/537.36 Edge/14.14393 | | http://burakacma.com/
--->  198.96.155.3 2019-03-18 00:46:27  Canada  | | Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/602.4.8 (KHTML, like Gecko) Version/10.0.3 Safari/602.4.8 | | direct
--->  198.96.155.3 2019-03-18 00:46:32  Canada  | | Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/602.4.8 (KHTML, like Gecko) Version/10.0.3 Safari/602.4.8 | | http://burakacma.com/
--->  185.220.101.67 2019-03-18 04:49:42  Germany  | | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36 | | direct
--->  185.220.101.67 2019-03-18 04:49:45  Germany  | | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36 | | http://burakacma.com/
--->  185.220.102.6 2019-03-18 04:55:49  Germany  | | Mozilla/5.0 (Windows NT 6.2; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36 Edge/15.15063 | | direct
--->  185.220.102.6 2019-03-18 04:55:53  Germany  | | Mozilla/5.0 (Windows NT 6.2; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36 Edge/15.15063 | | http://burakacma.com/
--->  216.218.134.12 2019-03-18 07:58:31  United States  | | Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.89 Safari/537.36 | | http://burger-imperia.com/
--->  52.53.201.78 2019-03-18 09:06:35  San Jose, California, United States  | | Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36 | | http://www.burakacma.com/
--->  109.70.100.19 2019-03-18 09:29:33  Vienna, Vienna, Austria  | | Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.89 Safari/537.36 | | http://pizza-imperia.com/
--->  51.15.117.50 2019-03-18 09:46:26  France  | | Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.89 Safari/537.36 | | http://burger-imperia.com/
--->  40.77.167.170 2019-03-18 10:01:10  Boydton, Virginia, United States  | | Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) | | direct
--->  185.222.202.125 2019-03-18 10:53:40  Ukraine  | | Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.89 Safari/537.36 | | http://burger-imperia.com/
--->  34.220.120.11 2019-03-18 11:24:04  Boardman, Oregon, United States  | | Mozilla/5.0 (Windows NT 10.0; Win64; x64)AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36 | | direct
--->  34.220.120.11 2019-03-18 11:24:07  Boardman, Oregon, United States  | | Mozilla/5.0 (Windows NT 10.0; Win64; x64)AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36 | | direct
--->  34.215.124.155 2019-03-18 11:24:10  Boardman, Oregon, United States  | | Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/68.0.3440.106 Safari/537.36 | | direct
--->  23.129.64.104 2019-03-18 11:24:38  Seattle, Washington, United States  | | Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.89 Safari/537.36 | | http://burger-imperia.com/
--->  212.156.17.26 2019-03-18 11:38:18  Istanbul, Istanbul, Turkey  | | Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:65.0) Gecko/20100101 Firefox/65.0 | | direct
--->  109.70.100.20 2019-03-18 11:43:08  Vienna, Vienna, Austria  | | Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.89 Safari/537.36 | | http://pizza-imperia.com/
--->  51.38.64.136 2019-03-18 11:50:58  London, England, United Kingdom  | | Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.89 Safari/537.36 | | http://pizza-imperia.com/
--->  192.99.15.141 2019-03-18 11:52:43  Montreal, Quebec, Canada  | | Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:64.0) Gecko/20100101 Firefox/64.0 | | direct
--->  54.37.234.66 2019-03-18 12:23:56  Poland  | | Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.89 Safari/537.36 | | http://pizza-imperia.com/
--->  198.233.204.165 2019-03-18 13:11:44  Seattle, Washington, United States  | | Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36 | | direct
--->  198.233.204.165 2019-03-18 13:11:51  Seattle, Washington, United States  | | Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36 | | http://burakacma.com/
--->  54.39.151.167 2019-03-18 13:41:12  Montreal, Quebec, Canada  | | Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36 OPR/43.0.2442.991 | | direct
--->  54.39.151.167 2019-03-18 13:41:18  Montreal, Quebec, Canada  | | Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36 OPR/43.0.2442.991 | | http://burakacma.com/
--->  185.255.112.137 2019-03-18 14:10:53  Germany  | | Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.63 Safari/537.36 | | direct
--->  185.255.112.137 2019-03-18 14:10:55  Germany  | | Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.63 Safari/537.36 | | http://burakacma.com/
--->  185.220.102.7 2019-03-18 14:40:02  Germany  | | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36 | | direct
--->  185.220.102.7 2019-03-18 14:40:06  Germany  | | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36 | | http://burakacma.com/
--->  62.102.148.67 2019-03-18 14:52:50  Sweden  | | Mozilla/5.0 (Windows NT 5.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36 | | direct
--->  62.102.148.67 2019-03-18 14:52:54  Sweden  | | Mozilla/5.0 (Windows NT 5.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36 | | http://burakacma.com/
--->  197.231.221.211 2019-03-18 15:11:10  Voinjama, Lofa County, Liberia  | | Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.89 Safari/537.36 | | http://hundejo.com/
--->  185.104.120.3 2019-03-18 15:15:17  Reading, Reading, United Kingdom  | | Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.89 Safari/537.36 | | http://pizza-imperia.com/
--->  178.240.243.212 2019-03-18 15:16:26  Turkey  | | Mozilla/5.0 (iPhone; CPU iPhone OS 12_0_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/16A404 Instagram 75.0.0.23.99 (iPhone6,2; iOS 12_0_1; tr_TR; tr-TR; scale=2.00; gamut=normal; 640x1136; 135054585) | | http://l.instagram.com/?u=http%3A%2F%2Fwww.burakacma.com%2F&e=AT3nhJ5Zc8Efmx9eo_1BnwKmGmZBI774ymGCl97dD5qAJ5td8tjoNfCTFv84wF4Pqad23kL4RZOerJeBh0emyMYmGBkana4Sm5_qnXb_h7qpd90aASOnbK4Zwb0
--->  199.249.230.79 2019-03-18 15:25:57  San Angelo, Texas, United States  | | Mozilla/5.0 (Windows NT 5.1; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0 | | direct
--->  199.249.230.79 2019-03-18 15:26:03  San Angelo, Texas, United States  | | Mozilla/5.0 (Windows NT 5.1; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0 | | http://burakacma.com/
--->  176.10.99.200 2019-03-18 15:35:06  Switzerland  | | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.99 Safari/537.36 | | direct
--->  176.10.99.200 2019-03-18 15:35:09  Switzerland  | | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.99 Safari/537.36 | | http://burakacma.com/
--->  199.249.230.78 2019-03-18 16:01:42  San Angelo, Texas, United States  | | Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.89 Safari/537.36 | | http://hundejo.com/
